"","X","Dine","Share","Type","Date"
"1",11,"",1,"",NA
"2",12,"菜品名称",4,"就餐类型",NA
"3",13,"咖喱鸡块饭",2,"午餐","2015-08-04"
"4",14,"清汤牛肉面",2,"午餐","2015-06-19"
"5",15,"热饮",2,"午餐","2015-06-15"
"6",16,"蛋挞",2,"午餐","2015-06-11"
"7",17,"清汤牛肉面",2,"午餐","2015-06-11"
"8",18,"汉堡",2,"晚餐","2015-06-08"
"9",19,"250冠益乳",2,"午餐","2015-06-08"
"10",20,"红烧牛肉面",2,"午餐","2015-06-08"
"11",21,"夹火腿饼",2,"晚餐","2015-06-05"
"12",22,"绿豆小米粥",2,"晚餐","2015-06-05"
"13",23,"蛋挞",2,"午餐","2015-06-05"
"14",24,"红烧牛肉面",2,"午餐","2015-06-05"
"15",25,"清汤牛肉面",2,"午餐","2015-06-05"
"16",26,"大米(小)",2,"晚餐","2015-06-02"
"17",27,"豆角肉丝",2,"晚餐","2015-06-02"
"18",28,"拌汤",2,"早餐","2015-06-02"
"19",29,"绿豆小米粥",2,"晚餐","2015-06-01"
"20",30,"手撕包菜(套)",2,"晚餐","2015-05-29"
"21",31,"绿豆小米粥",2,"晚餐","2015-05-29"
"22",32,"黑米粥",2,"晚餐","2015-05-28"
"23",33,"绿茶蛋糕",2,"午餐","2015-05-28"
"24",34,"优酸乳(袋)",2,"午餐","2015-05-28"
"25",35,"炒莜面鱼",2,"晚餐","2015-05-27"
"26",36,"京酱肉丝米饭",2,"午餐","2015-05-27"
"27",37,"果汁",2,"晚餐","2015-05-26"
"28",38,"咖喱鸡块饭",2,"午餐","2015-05-26"
"29",39,"优酸乳(袋)",2,"午餐","2015-05-25"
"30",40,"家常豆腐(套)",2,"午餐","2015-05-25"
"31",41,"大米(小)",2,"午餐","2015-05-25"
"32",42,"腐竹烧肉(套)",2,"午餐","2015-05-25"
"33",43,"鸡肉火腿肠",2,"晚餐","2015-05-22"
"34",44,"黑米粥",2,"晚餐","2015-05-22"
"35",45,"热干面",2,"午餐","2015-05-22"
"36",46,"素打卤面",2,"午餐","2015-05-21"
"37",47,"大盘鸡面",2,"午餐","2015-05-18"
"38",48,"果汁",2,"午餐","2015-05-15"
"39",49,"老豆腐",2,"早餐","2015-05-15"
"40",50,"油条",2,"早餐","2015-05-15"
"41",51,"手撕包菜(套)",2,"晚餐","2015-05-14"
"42",52,"绿豆小米粥",2,"晚餐","2015-05-14"
"43",53,"优酸乳(袋)",2,"午餐","2015-05-14"
"44",54,"红烧牛肉面",2,"午餐","2015-05-14"
"45",55,"馄饨",2,"早餐","2015-05-14"
"46",56,"西红柿炒鸡蛋(套)",2,"晚餐","2015-05-13"
"47",57,"大果粒",2,"早餐","2015-05-13"
"48",58,"红烧土豆鸡块面",2,"午餐","2015-05-12"
"49",59,"黄焖鸡面",2,"午餐","2015-05-12"
"50",60,"香辣排骨饭",2,"午餐","2015-05-11"
"51",61,"蛋挞",2,"晚餐","2015-05-08"
"52",62,"绿豆小米粥",2,"晚餐","2015-05-08"
"53",63,"大盘鸡面",2,"午餐","2015-05-08"
"54",64,"大盘鸡面",2,"午餐","2015-05-08"
"55",65,"汉堡",2,"早餐","2015-05-08"
"56",66,"哈雷蛋糕",2,"午餐","2015-05-07"
"57",67,"葡萄干蛋糕",2,"午餐","2015-05-06"
"58",68,"咖喱牛肉饭",2,"午餐","2015-05-06"
"59",69,"馄饨",2,"早餐","2015-05-06"
"60",70,"牛肉松蛋糕",2,"午餐","2015-05-05"
"61",71,"素打卤面",2,"午餐","2015-05-05"
"62",72,"250冠益乳",2,"早餐","2015-05-05"
"63",73,"黑米粥",2,"晚餐","2015-05-04"
"64",74,"葡萄干蛋糕",2,"晚餐","2015-05-04"
"65",75,"肉包子",2,"晚餐","2015-05-04"
"66",76,"黑椒猪排饭",2,"午餐","2015-05-04"
"67",77,"优酸乳(袋)",2,"午餐","2015-04-30"
"68",78,"蛋挞",2,"晚餐","2015-04-29"
"69",79,"黑米粥",2,"晚餐","2015-04-29"
"70",80,"绿豆小米粥",2,"晚餐","2015-04-29"
"71",81,"素馅饼",2,"晚餐","2015-04-29"
"72",82,"茄子饼",2,"晚餐","2015-04-29"
"73",83,"葡萄干蛋糕",2,"午餐","2015-04-29"
"74",84,"蛋挞",2,"午餐","2015-04-29"
"75",85,"清汤牛肉面",2,"午餐","2015-04-29"
"76",86,"优酸乳(袋)",2,"早餐","2015-04-29"
"77",87,"汉堡",2,"早餐","2015-04-29"
"78",88,"绿豆小米粥",2,"晚餐","2015-04-28"
"79",89,"葡萄干蛋糕",2,"午餐","2015-04-28"
"80",90,"粉丝菠菜（套）",2,"午餐","2015-04-28"
"81",91,"粉丝菠菜（套）",2,"午餐","2015-04-28"
"82",92,"优酸乳(袋)",2,"午餐","2015-04-28"
"83",93,"馄饨",2,"早餐","2015-04-28"
"84",94,"刷酱饼",2,"晚餐","2015-04-27"
"85",95,"豆沙包",2,"晚餐","2015-04-27"
"86",96,"巧克力蛋糕",2,"午餐","2015-04-27"
"87",97,"素打卤面",2,"午餐","2015-04-27"
"88",98,"夹土豆条肉丝饼",2,"晚餐","2015-04-24"
"89",99,"蛋挞",2,"午餐","2015-04-24"
"90",100,"大烩菜(套)",2,"午餐","2015-04-24"
"91",101,"红烧土豆片(套)",2,"午餐","2015-04-24"
"92",102,"大米",2,"午餐","2015-04-24"
"93",103,"蛋挞",2,"晚餐","2015-04-23"
"94",104,"炒馒头",2,"晚餐","2015-04-23"
"95",105,"咖喱鸡块饭",2,"午餐","2015-04-22"
"96",106,"黑米粥",2,"晚餐","2015-04-21"
"97",107,"蛋挞",2,"午餐","2015-04-21"
"98",108,"优酸乳(袋)",2,"午餐","2015-04-21"
"99",109,"肉臊子面",2,"午餐","2015-04-21"
"100",110,"咖喱鸡块饭",2,"午餐","2015-04-16"
"101",111,"炸酱面",2,"午餐","2015-04-15"
"102",112,"馄饨",2,"早餐","2015-04-15"
"103",113,"红烧牛肉面",2,"午餐","2015-04-14"
"104",114,"家常豆腐(套)",2,"午餐","2015-04-13"
"105",115,"手撕包菜(套)",2,"午餐","2015-04-13"
"106",116,"大米",2,"午餐","2015-04-13"
"107",117,"叉烧肉炒饭",2,"午餐","2015-04-10"
"108",118,"大果粒",2,"早餐","2015-04-10"
"109",119,"香菇油菜(套)",2,"晚餐","2015-04-09"
"110",120,"鸡肉火腿肠",2,"午餐","2015-04-09"
"111",121,"素打卤面",2,"午餐","2015-04-09"
"112",122,"黑米粥",2,"晚餐","2015-04-08"
"113",123,"黑椒猪排饭",2,"午餐","2015-04-08"
"114",124,"大果粒",2,"早餐","2015-04-08"
"115",125,"馄饨",2,"早餐","2015-04-08"
"116",126,"红豆蛋糕",2,"午餐","2015-04-07"
"117",127,"黄焖鸡面",2,"午餐","2015-04-07"
"118",128,"老豆腐",2,"早餐","2015-04-07"
"119",129,"油条",2,"早餐","2015-04-07"
"120",130,"鸡肉火腿肠",2,"晚餐","2015-04-03"
"121",131,"巧克力蛋糕",2,"午餐","2015-04-03"
"122",132,"黑椒猪排饭",2,"午餐","2015-04-03"
"123",133,"热饮",2,"早餐","2015-04-03"
"124",134,"巧克力蛋糕",2,"早餐","2015-04-03"
"125",135,"热饮",2,"午餐","2015-04-02"
"126",136,"炸酱面",2,"午餐","2015-04-02"
"127",137,"卤鸡蛋",2,"午餐","2015-04-02"
"128",138,"汉堡",2,"早餐","2015-04-02"
"129",139,"学生奶",2,"晚餐","2015-03-30"
"130",140,"叉烧肉炒饭",2,"午餐","2015-03-27"
"131",141,"汉堡",2,"早餐","2015-03-27"
"132",142,"炒饼丝",2,"晚餐","2015-03-26"
"133",143,"红烧土豆鸡块面",2,"午餐","2015-03-26"
"134",144,"馄饨",2,"早餐","2015-03-26"
"135",145,"红烧排骨面",2,"午餐","2015-03-25"
"136",146,"热饮",2,"午餐","2015-03-24"
"137",147,"素打卤面",2,"午餐","2015-03-24"
"138",148,"豆沙包",2,"早餐","2015-03-24"
"139",149,"清汤牛肉面",2,"午餐","2015-03-23"
"140",150,"馄饨",2,"早餐","2015-03-20"
"141",151,"馄饨",2,"早餐","2015-03-20"
"142",152,"雪菜肉丝面",2,"午餐","2015-03-19"
"143",153,"椰蓉蛋糕",2,"早餐","2015-03-19"
"144",154,"鸡肉火腿肠",2,"晚餐","2015-03-18"
"145",155,"优酸乳(袋)",2,"午餐","2015-03-18"
"146",156,"黑米粥",2,"早餐","2015-03-17"
"147",157,"绿豆小米粥",2,"早餐","2015-03-17"
"148",158,"夹鸡蛋饼",2,"早餐","2015-03-17"
"149",159,"炸大串",2,"晚餐","2015-03-16"
"150",160,"黑米粥",2,"晚餐","2015-03-16"
"151",161,"黄焖鸡面",2,"午餐","2015-03-16"
"152",162,"大果粒",2,"早餐","2015-03-16"
"153",163,"热饮",2,"晚餐","2015-03-13"
"154",164,"优酸乳(袋)",2,"早餐","2015-03-13"
"155",165,"汉堡",2,"早餐","2015-03-13"
"156",166,"优酸乳(袋)",2,"午餐","2015-03-12"
"157",167,"红烧排骨面",2,"午餐","2015-03-12"
"158",168,"大果粒",2,"早餐","2015-03-12"
"159",169,"优酸乳(袋)",2,"午餐","2015-03-11"
