"","X","Dine","Share","Type","Date"
"1",11,"",1,"",NA
"2",12,"菜品名称",4,"就餐类型",NA
"3",13,"咖喱鸡块饭",2,"午餐","2015-08-06"
"4",14,"馄饨",2,"早餐","2015-06-27"
"5",15,"咖喱鸡块饭",2,"晚餐","2015-06-25"
"6",16,"火腿卷",2,"晚餐","2015-06-23"
"7",17,"红烧牛肉面",2,"晚餐","2015-06-18"
"8",18,"叉烧肉炒米",2,"晚餐","2015-06-17"
"9",19,"咖喱鸡块饭",2,"晚餐","2015-06-16"
"10",20,"叉烧肉炒米",2,"晚餐","2015-06-15"
"11",21,"土豆条炒虾(套)",2,"午餐","2015-06-12"
"12",22,"糖醋里脊(套)",2,"午餐","2015-06-12"
"13",23,"大米",2,"午餐","2015-06-12"
"14",24,"香辣鸡块饭",2,"晚餐","2015-06-05"
"15",25,"太钢汽水",2,"午餐","2015-06-05"
"16",26,"红烧排骨面",2,"午餐","2015-06-05"
"17",27,"香辣鸡块饭",2,"晚餐","2015-06-04"
"18",28,"香辣鸡块饭",2,"晚餐","2015-06-02"
"19",29,"香辣鸡块饭",2,"晚餐","2015-06-01"
"20",30,"炸酱面",2,"午餐","2015-06-01"
"21",31,"素打卤面",2,"午餐","2015-06-01"
"22",32,"西红柿鸡蛋面",2,"午餐","2015-06-01"
"23",33,"馄饨",2,"早餐","2015-06-01"
"24",34,"香辣鸡块饭",2,"晚餐","2015-05-29"
"25",35,"红烧牛肉面",2,"午餐","2015-05-29"
"26",36,"香辣鸡块饭",2,"晚餐","2015-05-28"
"27",37,"香辣鸡块饭",2,"晚餐","2015-05-26"
"28",38,"香辣排骨饭",2,"晚餐","2015-05-22"
"29",39,"清汤牛肉面",2,"午餐","2015-05-22"
"30",40,"大米(小)",2,"晚餐","2015-05-20"
"31",41,"鱼香肉丝(套)",2,"晚餐","2015-05-20"
"32",42,"糖醋里脊(套)",2,"晚餐","2015-05-20"
"33",43,"葡萄干蛋糕",2,"早餐","2015-05-18"
"34",44,"优益C",2,"早餐","2015-05-18"
"35",45,"优酸乳(袋)",2,"晚餐","2015-05-17"
"36",46,"肉臊子面",2,"晚餐","2015-05-14"
"37",47,"热饮",2,"午餐","2015-05-14"
"38",48,"黑椒猪排饭",2,"午餐","2015-05-14"
"39",49,"优酸乳(袋)",2,"早餐","2015-05-14"
"40",50,"火腿排包",2,"早餐","2015-05-14"
"41",51,"宫保鸡丁(套)",2,"晚餐","2015-05-12"
"42",52,"糖醋里脊(套)",2,"晚餐","2015-05-12"
"43",53,"大米",2,"晚餐","2015-05-12"
"44",54,"热饮",2,"午餐","2015-05-12"
"45",55,"优酸乳(盒)",2,"晚餐","2015-05-11"
"46",56,"蛋挞",2,"午餐","2015-05-11"
"47",57,"京酱肉丝米饭",2,"午餐","2015-05-11"
"48",58,"优益C",2,"早餐","2015-05-08"
"49",59,"黑椒猪排饭",2,"晚餐","2015-05-07"
"50",60,"清汤牛肉面",2,"晚餐","2015-05-06"
"51",61,"咖喱牛肉饭",2,"晚餐","2015-05-05"
"52",62,"热饮",2,"午餐","2015-05-05"
"53",63,"花干(串)",2,"午餐","2015-05-05"
"54",64,"炸薯条",2,"午餐","2015-05-05"
"55",65,"毛血旺面",2,"午餐","2015-05-05"
"56",66,"馄饨",2,"早餐","2015-05-05"
"57",67,"热饮",2,"晚餐","2015-05-04"
"58",68,"辣子鸡块(套)",2,"晚餐","2015-05-04"
"59",69,"鱼香肉丝(套)",2,"晚餐","2015-05-04"
"60",70,"大米",2,"晚餐","2015-05-04"
"61",71,"热饮",2,"午餐","2015-04-30"
"62",72,"热干面",2,"晚餐","2015-04-29"
"63",73,"辣子鸡块(套)",2,"晚餐","2015-04-28"
"64",74,"宫保鸡丁(套)",2,"晚餐","2015-04-28"
"65",75,"大米",2,"晚餐","2015-04-28"
"66",76,"馄饨",2,"早餐","2015-04-24"
"67",77,"炸薯条",2,"午餐","2015-04-17"
"68",78,"素打卤面",2,"午餐","2015-04-17"
"69",79,"黑椒猪排饭",2,"晚餐","2015-04-16"
"70",80,"清汤牛肉面",2,"晚餐","2015-04-15"
"71",81,"黑椒猪排饭",2,"晚餐","2015-04-14"
"72",82,"黑椒猪排饭",2,"晚餐","2015-04-14"
"73",83,"叉烧肉炒饭",2,"晚餐","2015-04-08"
"74",84,"热饮",2,"晚餐","2015-04-07"
"75",85,"黑椒猪排饭",2,"晚餐","2015-04-07"
"76",86,"辣子鸡块(套)",2,"晚餐","2015-03-31"
"77",87,"糖醋里脊(套)",2,"晚餐","2015-03-31"
"78",88,"大米",2,"晚餐","2015-03-31"
"79",89,"大米(小)",2,"晚餐","2015-03-31"
"80",90,"麻辣豆腐(套)",2,"晚餐","2015-03-31"
"81",91,"糖醋里脊(套)",2,"晚餐","2015-03-31"
"82",92,"黑椒猪排饭",2,"晚餐","2015-03-30"
"83",93,"热饮",2,"晚餐","2015-03-13"
"84",94,"炸大串",2,"晚餐","2015-03-13"
"85",95,"花干(串)",2,"晚餐","2015-03-13"
"86",96,"西红柿鸡蛋面",2,"晚餐","2015-03-13"
"87",97,"叉烧肉炒饭",2,"晚餐","2015-03-12"
"88",98,"优酸乳(袋)",2,"午餐","2015-03-10"
"89",99,"鸡蛋灌饼",2,"午餐","2015-03-10"
"90",100,"素打卤面",2,"午餐","2015-03-10"
"91",101,"优酸乳(袋)",2,"晚餐","2015-02-02"
"92",102,"炸大串",2,"晚餐","2015-01-30"
"93",103,"红烧牛肉面",2,"晚餐","2015-01-30"
"94",104,"热饮",2,"晚餐","2015-01-29"
"95",105,"叉烧肉炒饭",2,"晚餐","2015-01-29"
"96",106,"热饮",2,"晚餐","2015-01-26"
"97",107,"红烧肉面",2,"晚餐","2015-01-26"
"98",108,"红烧肉面",2,"晚餐","2015-01-26"
"99",109,"汉堡",2,"午餐","2015-01-26"
"100",110,"热饮",2,"晚餐","2015-01-19"
"101",111,"大米",2,"晚餐","2015-01-19"
"102",112,"鱼香肉丝(套)",2,"晚餐","2015-01-19"
"103",113,"糖醋里脊(套)",2,"晚餐","2015-01-19"
"104",114,"热饮",2,"晚餐","2015-01-16"
"105",115,"清汤牛肉面",2,"晚餐","2015-01-16"
"106",116,"清汤牛肉面",2,"晚餐","2015-01-16"
"107",117,"干炸蘑菇(套)",2,"午餐","2015-01-16"
"108",118,"鱼香肉丝(套)",2,"午餐","2015-01-16"
"109",119,"大米",2,"午餐","2015-01-16"
"110",120,"热饮",2,"晚餐","2015-01-14"
"111",121,"叉烧肉炒饭",2,"晚餐","2015-01-14"
"112",122,"培根面包",2,"晚餐","2015-01-13"
"113",123,"叉烧肉炒饭",2,"晚餐","2015-01-13"
"114",124,"炸大串",2,"午餐","2015-01-12"
"115",125,"素打卤面",2,"午餐","2015-01-12"
"116",126,"炸薯条",2,"午餐","2015-01-12"
"117",127,"红豆蛋糕",2,"晚餐","2015-01-09"
"118",128,"叉烧肉炒饭",2,"晚餐","2015-01-09"
"119",129,"优酸乳(袋)",2,"晚餐","2015-01-05"
"120",130,"火腿排包",2,"晚餐","2015-01-05"
"121",131,"汉堡",2,"晚餐","2015-01-05"
"122",132,"鸡肉火腿肠",2,"晚餐","2015-01-05"
"123",133,"热饮",2,"晚餐","2015-01-04"
"124",134,"炸大串",2,"晚餐","2015-01-04"
"125",135,"炸酱面",2,"晚餐","2015-01-04"
"126",136,"炸薯条",2,"晚餐","2015-01-04"
"127",137,"炸酱面",2,"晚餐","2015-01-04"
"128",138,"炸薯条",2,"晚餐","2015-01-04"
"129",139,"炸酱面",2,"晚餐","2015-01-04"
"130",140,"优酸乳(袋)",2,"午餐","2014-12-26"
"131",141,"黄焖鸡面",2,"午餐","2014-12-26"
"132",142,"培根面包",2,"晚餐","2014-12-24"
"133",143,"热饮",2,"晚餐","2014-12-24"
"134",144,"炸大串",2,"晚餐","2014-12-24"
"135",145,"清汤牛肉面",2,"晚餐","2014-12-24"
"136",146,"叉烧肉炒饭",2,"晚餐","2014-12-23"
"137",147,"烤肠",2,"午餐","2014-12-20"
"138",148,"三鲜米线",2,"午餐","2014-12-20"
"139",149,"炸薯条",2,"晚餐","2014-12-19"
"140",150,"红烧牛肉面",2,"晚餐","2014-12-19"
"141",151,"热饮",2,"晚餐","2014-12-18"
"142",152,"培根面包",2,"晚餐","2014-12-18"
"143",153,"叉烧肉炒饭",2,"晚餐","2014-12-18"
"144",154,"西红柿鸡蛋面",2,"晚餐","2014-12-17"
"145",155,"叉烧肉炒饭",2,"晚餐","2014-12-16"
"146",156,"叉烧肉炒饭",2,"晚餐","2014-12-15"
"147",157,"叉烧肉炒饭",2,"晚餐","2014-12-12"
"148",158,"毛毛虫面包",2,"晚餐","2014-12-11"
"149",159,"炸酱面",2,"晚餐","2014-12-11"
"150",160,"干炸蘑菇(套)",2,"午餐","2014-12-11"
"151",161,"宫保鸡丁(套)",2,"午餐","2014-12-11"
"152",162,"大米",2,"午餐","2014-12-11"
"153",163,"哈雷蛋糕",2,"晚餐","2014-12-09"
"154",164,"红豆蛋糕",2,"晚餐","2014-12-09"
"155",165,"炸薯条",2,"晚餐","2014-12-09"
"156",166,"叉烧肉炒饭",2,"晚餐","2014-12-09"
"157",167,"炸大串",2,"午餐","2014-12-09"
