"","X","Dine","Share","Type","Date"
"1",11,"",1,"",NA
"2",12,"菜品名称",4,"就餐类型",NA
"3",13,"辣子鸡块(套)",2,"午餐","2015-06-25"
"4",14,"过油肉(套)",2,"午餐","2015-06-25"
"5",15,"绿豆小米粥",2,"晚餐","2015-06-23"
"6",16,"咖喱鸡块饭",2,"午餐","2015-06-23"
"7",17,"豆角土豆条(套)",2,"午餐","2015-06-11"
"8",18,"玉米粒(套)",2,"午餐","2015-06-11"
"9",19,"大米",2,"午餐","2015-06-11"
"10",20,"茴子白炒粉条(套)",2,"晚餐","2015-06-10"
"11",21,"大米",2,"晚餐","2015-06-10"
"12",22,"绿豆小米粥",2,"晚餐","2015-06-10"
"13",23,"夹鸡蛋饼",2,"晚餐","2015-06-10"
"14",24,"玉米粒(套)",2,"午餐","2015-06-10"
"15",25,"大米",2,"午餐","2015-06-10"
"16",26,"大米(小)",2,"午餐","2015-06-10"
"17",27,"豆角土豆条(套)",2,"午餐","2015-06-10"
"18",28,"大米(小)",2,"午餐","2015-06-09"
"19",29,"干锅土豆片(套)",2,"午餐","2015-06-09"
"20",30,"家常豆腐(套)",2,"午餐","2015-06-09"
"21",31,"清炒莴笋（套）",2,"午餐","2015-06-08"
"22",32,"大米(小)",2,"午餐","2015-06-08"
"23",33,"尖椒肉丝(套)",2,"午餐","2015-06-08"
"24",34,"绿豆汤",2,"午餐","2015-06-05"
"25",35,"夹鸡蛋饼",2,"午餐","2015-06-05"
"26",36,"红烧黄花鱼",2,"午餐","2015-06-04"
"27",37,"西芹香干(套)",2,"午餐","2015-06-04"
"28",38,"大米(小)",2,"午餐","2015-06-04"
"29",39,"毛血旺面",2,"午餐","2015-06-03"
"30",40,"红烧黄花鱼",2,"午餐","2015-06-02"
"31",41,"大米(小)",2,"午餐","2015-06-02"
"32",42,"土豆鸡块(套)",2,"午餐","2015-06-02"
"33",43,"红烧鲶鱼(套)",2,"午餐","2015-06-01"
"34",44,"大米(小)",2,"午餐","2015-06-01"
"35",45,"粉条烧肉(套)",2,"午餐","2015-05-29"
"36",46,"大米(小)",2,"午餐","2015-05-29"
"37",47,"干锅土豆片(套)",2,"午餐","2015-05-29"
"38",48,"粉丝菠菜（套）",2,"午餐","2015-05-28"
"39",49,"大米(小)",2,"午餐","2015-05-28"
"40",50,"香菇肉片(套)",2,"午餐","2015-05-28"
"41",51,"辣子鸡块(套)",2,"午餐","2015-05-25"
"42",52,"红烧土豆片(套)",2,"午餐","2015-05-25"
"43",53,"大米",2,"午餐","2015-05-25"
"44",54,"干炸蘑菇(套)",2,"午餐","2015-05-22"
"45",55,"豆角土豆条(套)",2,"午餐","2015-05-22"
"46",56,"京酱肉丝米饭",2,"午餐","2015-05-21"
"47",57,"大米(小)",2,"午餐","2015-05-15"
"48",58,"西红柿炒鸡蛋(套)",2,"午餐","2015-05-15"
"49",59,"家常豆腐(套)",2,"午餐","2015-05-15"
"50",60,"菜花炒肉(套)",2,"午餐","2015-05-14"
"51",61,"鱼香肉丝(套)",2,"午餐","2015-05-14"
"52",62,"土豆条炒虾(套)",2,"午餐","2015-05-13"
"53",63,"麻辣豆腐(套)",2,"午餐","2015-05-13"
"54",64,"香辣排骨饭",2,"午餐","2015-05-12"
"55",65,"夹土豆条肉丝饼",2,"晚餐","2015-05-11"
"56",66,"大米(小)",2,"午餐","2015-05-11"
"57",67,"红烧鲶鱼(套)",2,"午餐","2015-05-11"
"58",68,"西葫芦炒鸡蛋(套)",2,"午餐","2015-05-11"
"59",69,"大米",2,"午餐","2015-05-11"
"60",70,"红烧鲶鱼(套)",2,"午餐","2015-05-08"
"61",71,"茴子白炒粉条(套)",2,"午餐","2015-05-08"
"62",72,"绿豆小米粥",2,"晚餐","2015-05-07"
"63",73,"刷酱饼",2,"晚餐","2015-05-07"
"64",74,"大米(小)",2,"午餐","2015-05-07"
"65",75,"手撕包菜(套)",2,"午餐","2015-05-07"
"66",76,"豆角肉丝",2,"午餐","2015-05-07"
"67",77,"大米(小)",2,"午餐","2015-05-06"
"68",78,"红烧肉(套)",2,"午餐","2015-05-06"
"69",79,"尖椒肉丝(套)",2,"午餐","2015-05-06"
"70",80,"黑米粥",2,"午餐","2015-05-05"
"71",81,"清炒莴笋（套）",2,"午餐","2015-04-30"
"72",82,"大米(小)",2,"午餐","2015-04-30"
"73",83,"尖椒肉丝(套)",2,"午餐","2015-04-30"
"74",84,"绿豆小米粥",2,"晚餐","2015-04-27"
"75",85,"刷酱饼",2,"晚餐","2015-04-27"
"76",86,"绿豆小米粥",2,"晚餐","2015-04-27"
"77",87,"土豆条炒虾(套)",2,"午餐","2015-04-27"
"78",88,"鱼香肉丝(套)",2,"午餐","2015-04-27"
"79",89,"大米(小)",2,"午餐","2015-04-24"
"80",90,"西葫芦炒鸡蛋(套)",2,"午餐","2015-04-24"
"81",91,"土豆鸡块(套)",2,"午餐","2015-04-24"
"82",92,"【过油肉焖面】",2,"午餐","2015-04-22"
"83",93,"老干妈肉丁炒米",2,"午餐","2015-04-21"
"84",94,"炸酱面",2,"午餐","2015-04-20"
"85",95,"茄子饼",2,"晚餐","2015-04-17"
"86",96,"绿豆小米粥",2,"晚餐","2015-04-17"
"87",97,"干锅土豆片(套)",2,"午餐","2015-04-17"
"88",98,"手撕包菜(套)",2,"午餐","2015-04-17"
"89",99,"大米(小)",2,"午餐","2015-04-17"
"90",100,"皮蛋瘦肉粥",2,"晚餐","2015-04-16"
"91",101,"南瓜小米粥",2,"晚餐","2015-04-16"
"92",102,"毛血旺面",2,"午餐","2015-04-08"
"93",103,"黑椒猪排饭",2,"午餐","2015-04-03"
"94",104,"南瓜小米粥",2,"晚餐","2015-04-02"
"95",105,"大米(小)",2,"午餐","2015-04-02"
"96",106,"干锅土豆片(套)",2,"午餐","2015-04-02"
"97",107,"手撕包菜(套)",2,"午餐","2015-04-02"
"98",108,"绿豆小米粥",2,"晚餐","2015-04-01"
"99",109,"刷酱饼",2,"晚餐","2015-04-01"
"100",110,"叉烧肉炒饭",2,"午餐","2015-04-01"
"101",111,"大米(小)",2,"午餐","2015-03-27"
"102",112,"豆花肉片(套)",2,"午餐","2015-03-27"
"103",113,"香辣土豆丁",2,"午餐","2015-03-27"
"104",114,"大米(小)",2,"午餐","2015-03-26"
"105",115,"香辣肉丝(套)",2,"午餐","2015-03-26"
"106",116,"腐竹烧肉(套)",2,"午餐","2015-03-25"
"107",117,"家常豆腐(套)",2,"午餐","2015-03-25"
"108",118,"大米",2,"午餐","2015-03-25"
"109",119,"绿豆小米粥",2,"晚餐","2015-03-23"
"110",120,"叉烧肉炒饭",2,"午餐","2015-03-23"
"111",121,"尖椒肉丝(套)",2,"午餐","2015-03-19"
"112",122,"酸辣茄条(套)",2,"午餐","2015-03-19"
"113",123,"大米(小)",2,"午餐","2015-03-19"
"114",124,"绿豆小米粥",2,"晚餐","2015-03-18"
"115",125,"刷酱饼",2,"晚餐","2015-03-18"
"116",126,"牛肉烩饼",2,"晚餐","2015-03-17"
"117",127,"大米(小)",2,"午餐","2015-03-13"
"118",128,"豆角土豆条(套)",2,"午餐","2015-03-13"
"119",129,"苜蓿肉(套)",2,"午餐","2015-03-13"
"120",130,"干锅土豆片(套)",2,"午餐","2015-03-10"
"121",131,"手撕包菜(套)",2,"午餐","2015-03-10"
"122",132,"大米",2,"午餐","2015-03-10"
"123",133,"西红柿鸡蛋面",2,"午餐","2015-02-05"
"124",134,"红烧排骨面",2,"午餐","2015-02-04"
"125",135,"叉烧肉炒饭",2,"午餐","2015-02-03"
"126",136,"肉串",2,"晚餐","2015-01-29"
"127",137,"手抓饼",2,"晚餐","2015-01-27"
"128",138,"叉烧肉炒米",2,"午餐","2015-01-27"
"129",139,"绿豆小米粥",2,"晚餐","2015-01-26"
"130",140,"砂锅炖菜（套）",2,"午餐","2015-01-26"
"131",141,"鸡丁炒米",2,"午餐","2015-01-22"
"132",142,"砂锅炖菜（套）",2,"午餐","2015-01-15"
"133",143,"叉烧肉炒饭",2,"午餐","2015-01-13"
"134",144,"牛肉烩饼",2,"午餐","2015-01-12"
"135",145,"手撕包菜(套)",2,"午餐","2015-01-09"
"136",146,"大米(小)",2,"午餐","2015-01-09"
"137",147,"干锅土豆片(套)",2,"午餐","2015-01-09"
"138",148,"酸菜粉条(套)",2,"午餐","2015-01-08"
"139",149,"大米(小)",2,"午餐","2015-01-08"
"140",150,"酸辣茄条(套)",2,"午餐","2015-01-08"
"141",151,"绿豆小米粥",2,"晚餐","2015-01-07"
"142",152,"香菇鸡块面",2,"午餐","2015-01-05"
"143",153,"砂锅炖菜（套）",2,"午餐","2014-12-30"
"144",154,"炸酱面",2,"午餐","2014-12-25"
"145",155,"叉烧肉炒饭",2,"午餐","2014-12-24"
"146",156,"火腿排包",2,"晚餐","2014-12-23"
"147",157,"尖椒肉丝(套)",2,"午餐","2014-12-23"
"148",158,"酸辣茄条(套)",2,"午餐","2014-12-23"
"149",159,"大米(小)",2,"午餐","2014-12-23"
"150",160,"小笼包/肉",2,"午餐","2014-12-22"
"151",161,"银耳雪梨汤",2,"晚餐","2014-12-18"
"152",162,"手抓饼",2,"晚餐","2014-12-18"
"153",163,"肉包子",2,"晚餐","2014-12-17"
