"","X","Dine","Share","Type","Date"
"1",11,"",1,"",NA
"2",12,"菜品名称",4,"就餐类型",NA
"3",13,"营养套餐",2,"早餐","2015-08-15"
"4",14,"营养套餐",2,"早餐","2015-08-14"
"5",15,"营养套餐",2,"早餐","2015-08-13"
"6",16,"营养套餐",2,"早餐","2015-08-08"
"7",17,"营养套餐",2,"早餐","2015-06-27"
"8",18,"素馅饼",2,"晚餐","2015-06-19"
"9",19,"营养套餐",2,"早餐","2015-06-18"
"10",20,"培根面包",2,"晚餐","2015-06-17"
"11",21,"营养套餐",2,"早餐","2015-06-17"
"12",22,"清汤牛肉面",2,"午餐","2015-06-16"
"13",23,"西红柿炒鸡蛋(套)",2,"午餐","2015-06-15"
"14",24,"玉米粒(套)",2,"午餐","2015-06-15"
"15",25,"大米",2,"午餐","2015-06-15"
"16",26,"夹肉饼",2,"晚餐","2015-06-12"
"17",27,"培根面包",2,"晚餐","2015-06-09"
"18",28,"馄饨",2,"早餐","2015-06-09"
"19",29,"叉烧肉炒饭",2,"午餐","2015-06-08"
"20",30,"素馅饼",2,"晚餐","2015-06-05"
"21",31,"担担面",2,"午餐","2015-06-05"
"22",32,"红烧土豆鸡块面",2,"午餐","2015-06-04"
"23",33,"拌汤",2,"早餐","2015-06-04"
"24",34,"叉烧肉炒饭",2,"午餐","2015-06-03"
"25",35,"京酱肉丝卷饼",2,"早餐","2015-06-03"
"26",36,"南瓜小米粥",2,"晚餐","2015-06-02"
"27",37,"夹鸡蛋饼",2,"晚餐","2015-06-02"
"28",38,"大米(小)",2,"午餐","2015-06-02"
"29",39,"土豆丝(套)",2,"午餐","2015-06-02"
"30",40,"土豆鸡块(套)",2,"午餐","2015-06-02"
"31",41,"套餐",2,"早餐","2015-06-02"
"32",42,"叉烧肉炒饭",2,"午餐","2015-06-01"
"33",43,"京酱肉丝卷饼",2,"早餐","2015-06-01"
"34",44,"培根面包",2,"晚餐","2015-05-29"
"35",45,"土豆鸡块(套)",2,"午餐","2015-05-29"
"36",46,"大米(小)",2,"午餐","2015-05-29"
"37",47,"大米(小)",2,"午餐","2015-05-28"
"38",48,"苜蓿肉(套)",2,"午餐","2015-05-28"
"39",49,"馄饨",2,"早餐","2015-05-28"
"40",50,"大米(小)",2,"午餐","2015-05-27"
"41",51,"土豆鸡块(套)",2,"午餐","2015-05-27"
"42",52,"营养套餐",2,"早餐","2015-05-27"
"43",53,"大米(小)",2,"午餐","2015-05-26"
"44",54,"西红柿炒鸡蛋(套)",2,"午餐","2015-05-26"
"45",55,"家常豆腐(套)",2,"午餐","2015-05-26"
"46",56,"豆沙饼",2,"早餐","2015-05-26"
"47",57,"夹鸡蛋饼",2,"早餐","2015-05-26"
"48",58,"叉烧肉炒饭",2,"午餐","2015-05-25"
"49",59,"香辣鸡块饭",2,"午餐","2015-05-22"
"50",60,"大米(小)",2,"午餐","2015-05-21"
"51",61,"鱼香肉丝(套)",2,"午餐","2015-05-21"
"52",62,"大米(小)",2,"午餐","2015-05-18"
"53",63,"鱼香肉丝(套)",2,"午餐","2015-05-18"
"54",64,"夹鸡蛋饼",2,"晚餐","2015-05-15"
"55",65,"担担面",2,"午餐","2015-05-15"
"56",66,"京酱肉丝卷饼",2,"早餐","2015-05-15"
"57",67,"馄饨",2,"早餐","2015-05-14"
"58",68,"南瓜小米粥",2,"晚餐","2015-05-13"
"59",69,"土豆鸡块(套)",2,"午餐","2015-05-13"
"60",70,"大米",2,"午餐","2015-05-13"
"61",71,"鱼香肉丝(套)",2,"午餐","2015-05-12"
"62",72,"大米",2,"午餐","2015-05-12"
"63",73,"京酱肉丝卷饼",2,"早餐","2015-05-12"
"64",74,"叉烧肉炒饭",2,"午餐","2015-05-11"
"65",75,"鱼香肉丝(套)",2,"午餐","2015-05-09"
"66",76,"大米",2,"午餐","2015-05-09"
"67",77,"担担面",2,"午餐","2015-05-08"
"68",78,"绿豆小米粥",2,"晚餐","2015-05-07"
"69",79,"西红柿鸡蛋面",2,"午餐","2015-05-07"
"70",80,"京酱肉丝卷饼",2,"早餐","2015-05-07"
"71",81,"绿豆小米粥",2,"晚餐","2015-05-06"
"72",82,"大米(小)",2,"午餐","2015-05-06"
"73",83,"西红柿炒鸡蛋(套)",2,"午餐","2015-05-06"
"74",84,"家常豆腐(套)",2,"午餐","2015-05-06"
"75",85,"馄饨",2,"早餐","2015-05-05"
"76",86,"红烧土豆鸡块面",2,"午餐","2015-05-04"
"77",87,"营养套餐",2,"早餐","2015-05-04"
"78",88,"大米(小)",2,"午餐","2015-04-30"
"79",89,"干炸蘑菇(套)",2,"午餐","2015-04-30"
"80",90,"麻辣豆腐(套)",2,"午餐","2015-04-30"
"81",91,"京酱肉丝卷饼",2,"早餐","2015-04-30"
"82",92,"南瓜小米粥",2,"晚餐","2015-04-29"
"83",93,"茄子饼",2,"晚餐","2015-04-29"
"84",94,"炒焖面",2,"午餐","2015-04-29"
"85",95,"营养套餐",2,"早餐","2015-04-29"
"86",96,"汉堡",2,"晚餐","2015-04-28"
"87",97,"大米(小)",2,"午餐","2015-04-28"
"88",98,"过油肉(套)",2,"午餐","2015-04-28"
"89",99,"土豆丝(套)",2,"午餐","2015-04-28"
"90",100,"西红柿炒鸡蛋(套)",2,"晚餐","2015-04-27"
"91",101,"西红柿鸡蛋面",2,"午餐","2015-04-27"
"92",102,"馄饨",2,"早餐","2015-04-27"
"93",103,"绿豆小米粥",2,"晚餐","2015-04-24"
"94",104,"叉烧肉炒饭",2,"午餐","2015-04-24"
"95",105,"炸酱面",2,"晚餐","2015-04-23"
"96",106,"大米(小)",2,"午餐","2015-04-23"
"97",107,"干炸蘑菇(套)",2,"午餐","2015-04-23"
"98",108,"大米(小)",2,"午餐","2015-04-22"
"99",109,"西红柿炒鸡蛋(套)",2,"午餐","2015-04-22"
"100",110,"营养套餐",2,"早餐","2015-04-22"
"101",111,"营养套餐",2,"早餐","2015-04-21"
"102",112,"夹鸡蛋饼",2,"晚餐","2015-04-20"
"103",113,"炸酱面",2,"午餐","2015-04-20"
"104",114,"京酱肉丝卷饼",2,"早餐","2015-04-20"
"105",115,"皮蛋瘦肉粥",2,"晚餐","2015-04-17"
"106",116,"鱼香肉丝(套)",2,"午餐","2015-04-17"
"107",117,"大米",2,"午餐","2015-04-17"
"108",118,"营养套餐",2,"早餐","2015-04-17"
"109",119,"夹鸡蛋饼",2,"晚餐","2015-04-16"
"110",120,"南瓜小米粥",2,"晚餐","2015-04-16"
"111",121,"红烧土豆鸡块面",2,"午餐","2015-04-16"
"112",122,"夹鸡蛋饼",2,"晚餐","2015-04-15"
"113",123,"大米",2,"午餐","2015-04-15"
"114",124,"鱼香肉丝(套)",2,"午餐","2015-04-15"
"115",125,"京酱肉丝卷饼",2,"早餐","2015-04-15"
"116",126,"叉烧肉炒饭",2,"午餐","2015-04-14"
"117",127,"馄饨",2,"早餐","2015-04-14"
"118",128,"南瓜小米粥",2,"晚餐","2015-04-13"
"119",129,"夹鸡蛋饼",2,"晚餐","2015-04-13"
"120",130,"夹鸡蛋饼",2,"晚餐","2015-04-10"
"121",131,"叉烧肉炒饭",2,"午餐","2015-04-10"
"122",132,"牛肉松蛋糕",2,"早餐","2015-04-10"
"123",133,"大米(小)",2,"午餐","2015-04-09"
"124",134,"尖椒肉丝(套)",2,"午餐","2015-04-09"
"125",135,"家常豆腐(套)",2,"午餐","2015-04-09"
"126",136,"馄饨",2,"早餐","2015-04-09"
"127",137,"夹鸡蛋饼",2,"晚餐","2015-04-08"
"128",138,"粉条烧肉(套)",2,"午餐","2015-04-08"
"129",139,"家常豆腐(套)",2,"午餐","2015-04-08"
"130",140,"大米(小)",2,"午餐","2015-04-08"
"131",141,"营养套餐",2,"早餐","2015-04-08"
"132",142,"夹鸡蛋饼",2,"晚餐","2015-04-07"
"133",143,"大米(小)",2,"午餐","2015-04-07"
"134",144,"家常豆腐(套)",2,"午餐","2015-04-07"
"135",145,"京酱肉丝卷饼",2,"早餐","2015-04-07"
"136",146,"叉烧肉炒饭",2,"午餐","2015-04-03"
"137",147,"肉包子",2,"早餐","2015-04-03"
"138",148,"绿豆小米粥",2,"早餐","2015-04-03"
"139",149,"南瓜小米粥",2,"晚餐","2015-04-02"
"140",150,"夹火腿饼",2,"晚餐","2015-04-02"
"141",151,"炸酱面",2,"午餐","2015-04-02"
"142",152,"营养套餐",2,"早餐","2015-04-02"
"143",153,"皮蛋瘦肉粥",2,"晚餐","2015-04-01"
"144",154,"夹鸡蛋饼",2,"晚餐","2015-04-01"
"145",155,"红烧土豆鸡块面",2,"午餐","2015-04-01"
"146",156,"营养套餐",2,"早餐","2015-04-01"
"147",157,"叉烧肉炒饭",2,"午餐","2015-03-31"
"148",158,"京酱肉丝卷饼",2,"早餐","2015-03-31"
"149",159,"甜玉米羹",2,"晚餐","2015-03-30"
"150",160,"夹鸡蛋饼",2,"晚餐","2015-03-30"
"151",161,"炸酱面",2,"午餐","2015-03-30"
"152",162,"夹鸡蛋饼",2,"晚餐","2015-03-27"
"153",163,"夹鸡蛋饼",2,"晚餐","2015-03-26"
"154",164,"叉烧肉炒饭",2,"午餐","2015-03-26"
"155",165,"夹火腿饼",2,"晚餐","2015-03-25"
