"","X","Dine","Share","Type","Date"
"1",11,"",1,"",NA
"2",12,"菜品名称",3,"就餐类型",NA
"3",13,"土豆鸡块(套)",2,"午餐","2015-06-11"
"4",14,"大米(小)",2,"午餐","2015-06-11"
"5",15,"鱼香肉丝(套)",2,"晚餐","2015-06-08"
"6",16,"大米(小)",2,"午餐","2015-06-08"
"7",17,"尖椒肉丝(套)",2,"午餐","2015-06-08"
"8",18,"京酱肉丝米饭",2,"午餐","2015-06-05"
"9",19,"苜蓿肉(套)",2,"晚餐","2015-06-03"
"10",20,"鸡蛋灌饼",2,"午餐","2015-06-03"
"11",21,"大米(小)",2,"午餐","2015-06-02"
"12",22,"尖椒肉丝(套)",2,"午餐","2015-06-02"
"13",23,"大米(小)",2,"午餐","2015-06-01"
"14",24,"大烩菜(套)",2,"午餐","2015-06-01"
"15",25,"鱼香肉丝(套)",2,"晚餐","2015-05-29"
"16",26,"大米(小)",2,"午餐","2015-05-29"
"17",27,"尖椒肉丝(套)",2,"午餐","2015-05-29"
"18",28,"香菇肉片(套)",2,"午餐","2015-05-28"
"19",29,"莲菜炒肉(套)",2,"晚餐","2015-05-27"
"20",30,"家常豆腐(套)",2,"午餐","2015-05-26"
"21",31,"大米",2,"午餐","2015-05-26"
"22",32,"家常豆腐(套)",2,"午餐","2015-05-26"
"23",33,"酸辣鸭血(套)",2,"午餐","2015-05-26"
"24",34,"大米",2,"午餐","2015-05-26"
"25",35,"尖椒肉丝(套)",2,"午餐","2015-05-26"
"26",36,"大米(小)",2,"午餐","2015-05-26"
"27",37,"干炸蘑菇(套)",2,"晚餐","2015-05-25"
"28",38,"大米(小)",2,"午餐","2015-05-25"
"29",39,"大烩菜(套)",2,"午餐","2015-05-25"
"30",40,"夹火腿饼",2,"午餐","2015-05-22"
"31",41,"素打卤面",2,"午餐","2015-05-22"
"32",42,"大米(小)",2,"午餐","2015-05-21"
"33",43,"大烩菜(套)",2,"午餐","2015-05-21"
"34",44,"大米(小)",2,"午餐","2015-05-18"
"35",45,"腐竹烧肉(套)",2,"午餐","2015-05-18"
"36",46,"大米(小)",2,"午餐","2015-05-18"
"37",47,"家常豆腐(套)",2,"午餐","2015-05-18"
"38",48,"手撕包菜(套)",2,"午餐","2015-05-18"
"39",49,"京酱肉丝米饭",2,"午餐","2015-05-15"
"40",50,"大米(小)",2,"午餐","2015-05-14"
"41",51,"尖椒肉丝(套)",2,"午餐","2015-05-14"
"42",52,"大米(小)",2,"午餐","2015-05-13"
"43",53,"大米(小)",2,"午餐","2015-05-13"
"44",54,"大烩菜(套)",2,"午餐","2015-05-13"
"45",55,"京酱肉丝米饭",2,"午餐","2015-05-13"
"46",56,"京酱肉丝米饭",2,"午餐","2015-05-13"
"47",57,"汉堡",2,"晚餐","2015-05-12"
"48",58,"京酱肉丝米饭",2,"午餐","2015-05-12"
"49",59,"豆角肉丝",2,"午餐","2015-05-11"
"50",60,"大米(小)",2,"午餐","2015-05-11"
"51",61,"大米(小)",2,"午餐","2015-05-08"
"52",62,"尖椒肉丝(套)",2,"午餐","2015-05-08"
"53",63,"大米(小)",2,"午餐","2015-05-07"
"54",64,"红烧牛肉丸(套)",2,"午餐","2015-05-07"
"55",65,"大米(小)",2,"午餐","2015-05-06"
"56",66,"大烩菜(套)",2,"午餐","2015-05-06"
"57",67,"大米(小)",2,"午餐","2015-05-05"
"58",68,"干锅土豆片(套)",2,"午餐","2015-05-05"
"59",69,"大米(小)",2,"午餐","2015-05-04"
