"","X","Dine","Share","Type","Date"
"1",11,"",1,"",NA
"2",12,"菜品名称",4,"就餐类型",NA
"3",13,"豆角土豆条(套)",2,"午餐","2015-06-15"
"4",14,"尖椒肉丝(套)",2,"午餐","2015-06-15"
"5",15,"番茄牛肉饭",2,"午餐","2015-06-12"
"6",16,"营养套餐1",2,"早餐","2015-06-12"
"7",17,"拌汤",2,"早餐","2015-06-11"
"8",18,"咖喱鸡块饭",2,"午餐","2015-06-10"
"9",19,"蒸饺",2,"午餐","2015-06-05"
"10",20,"香辣肉酱面",2,"午餐","2015-06-05"
"11",21,"肉松面包",2,"早餐","2015-06-05"
"12",22,"套餐",2,"早餐","2015-06-04"
"13",23,"大米(小)",2,"午餐","2015-06-03"
"14",24,"麻辣豆腐(套)",2,"午餐","2015-06-03"
"15",25,"糖醋里脊(套)",2,"午餐","2015-06-03"
"16",26,"黄焖鸡米饭",2,"午餐","2015-06-02"
"17",27,"大烩菜(套)",2,"午餐","2015-06-01"
"18",28,"红烧土豆片(套)",2,"午餐","2015-06-01"
"19",29,"大米(小)",2,"午餐","2015-06-01"
"20",30,"京酱肉丝米饭",2,"午餐","2015-05-22"
"21",31,"大米(小)",2,"午餐","2015-05-21"
"22",32,"香菇肉片(套)",2,"午餐","2015-05-21"
"23",33,"土豆丝(套)",2,"午餐","2015-05-21"
"24",34,"套餐",2,"早餐","2015-05-21"
"25",35,"大米(小)",2,"午餐","2015-05-18"
"26",36,"干锅土豆片(套)",2,"午餐","2015-05-18"
"27",37,"腐竹烧肉(套)",2,"午餐","2015-05-18"
"28",38,"馄饨",2,"早餐","2015-05-18"
"29",39,"香辣排骨饭",3,"午餐","2015-05-14"
"30",40,"营养套餐",2,"早餐","2015-05-14"
"31",41,"京酱肉丝米饭",2,"午餐","2015-05-13"
"32",42,"拌汤",2,"早餐","2015-05-13"
"33",43,"《砂锅焖面》",2,"午餐","2015-05-12"
"34",44,"红枣酸乳",2,"午餐","2015-05-08"
"35",45,"番茄牛肉饭",2,"午餐","2015-05-08"
"36",46,"拌汤",2,"早餐","2015-05-08"
"37",47,"大米(小)",2,"午餐","2015-05-07"
"38",48,"大烩菜(套)",2,"午餐","2015-05-07"
"39",49,"土豆丝(套)",2,"午餐","2015-05-07"
"40",50,"热狗面包",2,"早餐","2015-05-07"
"41",51,"香菇油菜(套)",2,"午餐","2015-05-06"
"42",52,"大米(小)",2,"午餐","2015-05-06"
"43",53,"豆花肉片(套)",2,"午餐","2015-05-06"
"44",54,"拌汤",2,"早餐","2015-05-06"
"45",55,"蛋挞",2,"午餐","2015-05-05"
"46",56,"咖喱牛肉饭",2,"午餐","2015-05-05"
"47",57,"馄饨",2,"早餐","2015-05-05"
"48",58,"提子干面包",2,"早餐","2015-05-05"
"49",59,"叉烧肉炒饭",2,"午餐","2015-04-30"
"50",60,"馄饨",2,"早餐","2015-04-29"
"51",61,"大米(小)",2,"午餐","2015-04-28"
"52",62,"干锅土豆片(套)",2,"午餐","2015-04-28"
"53",63,"家常豆腐(套)",2,"午餐","2015-04-28"
"54",64,"培根面包",2,"早餐","2015-04-28"
"55",65,"黄焖鸡米饭",2,"午餐","2015-04-27"
"56",66,"拌汤",2,"早餐","2015-04-27"
"57",67,"拌汤",2,"早餐","2015-04-27"
"58",68,"蛋挞",2,"午餐","2015-04-24"
"59",69,"大烩菜(套)",2,"午餐","2015-04-24"
"60",70,"红烧土豆片(套)",2,"午餐","2015-04-24"
"61",71,"大米(小)",2,"午餐","2015-04-24"
"62",72,"套餐",2,"早餐","2015-04-24"
"63",73,"红枣酸乳",2,"午餐","2015-04-23"
"64",74,"炸酱面",2,"午餐","2015-04-23"
"65",75,"卤鸡蛋",2,"午餐","2015-04-23"
"66",76,"蛋挞",2,"午餐","2015-04-22"
"67",77,"黑椒猪排饭",2,"午餐","2015-04-22"
"68",78,"肉包子",2,"早餐","2015-04-22"
"69",79,"馄饨",2,"早餐","2015-04-22"
"70",80,"蛋挞",2,"午餐","2015-04-21"
"71",81,"咖喱鸡块饭",2,"午餐","2015-04-21"
"72",82,"营养套餐",2,"早餐","2015-04-21"
"73",83,"蛋挞",2,"午餐","2015-04-20"
"74",84,"黄焖鸡米饭",2,"午餐","2015-04-17"
"75",85,"馄饨",2,"早餐","2015-04-17"
"76",86,"黄焖鸡面",2,"午餐","2015-04-14"
"77",87,"套餐",2,"早餐","2015-04-14"
"78",88,"大米(小)",2,"午餐","2015-04-13"
"79",89,"豆角土豆条(套)",2,"午餐","2015-04-13"
"80",90,"大米",2,"午餐","2015-04-13"
"81",91,"粉丝菠菜（套）",2,"午餐","2015-04-13"
"82",92,"大米(小)",2,"午餐","2015-04-10"
"83",93,"西葫芦炒鸡蛋(套)",2,"午餐","2015-04-10"
"84",94,"红烧土豆片(套)",2,"午餐","2015-04-10"
"85",95,"胡辣汤",2,"早餐","2015-04-09"
"86",96,"胡辣汤",2,"早餐","2015-04-08"
"87",97,"黑椒猪排饭",3,"午餐","2015-04-07"
"88",98,"腐竹烧肉(套)",2,"午餐","2015-04-03"
"89",99,"大米(小)",2,"午餐","2015-04-03"
"90",100,"干锅土豆片(套)",2,"午餐","2015-04-03"
"91",101,"肉包子",2,"早餐","2015-04-03"
"92",102,"胡辣汤",2,"早餐","2015-04-03"
"93",103,"叉烧肉炒饭",2,"午餐","2015-04-02"
"94",104,"拌汤",2,"早餐","2015-04-02"
"95",105,"馄饨",2,"早餐","2015-04-01"
"96",106,"黑椒猪排饭",2,"午餐","2015-03-31"
"97",107,"谷物酸奶",2,"晚餐","2015-03-27"
"98",108,"红烧排骨面",2,"午餐","2015-03-26"
"99",109,"砂锅炖菜（套）",2,"午餐","2015-03-25"
"100",110,"粉条烧肉(套)",2,"午餐","2015-03-24"
"101",111,"酸辣鸭血(套)",2,"午餐","2015-03-24"
"102",112,"大米",2,"午餐","2015-03-24"
"103",113,"提子干面包",2,"早餐","2015-03-24"
"104",114,"营养套餐",2,"早餐","2015-03-24"
"105",115,"黄焖鸡面",2,"午餐","2015-03-23"
"106",116,"牛肉烩饼",2,"午餐","2015-03-20"
"107",117,"谷物酸奶",2,"晚餐","2015-03-18"
"108",118,"馄饨",2,"早餐","2015-03-18"
"109",119,"大米(小)",2,"午餐","2015-03-17"
"110",120,"香辣肉丝(套)",2,"午餐","2015-03-17"
"111",121,"大米(小)",2,"午餐","2015-03-17"
"112",122,"香辣肉丝(套)",2,"午餐","2015-03-17"
"113",123,"辣子鸡块(套)",2,"午餐","2015-03-17"
"114",124,"砂锅炖菜（套）",2,"午餐","2015-03-13"
"115",125,"馄饨",2,"早餐","2015-03-13"
"116",126,"叉烧肉炒饭",2,"午餐","2015-03-12"
"117",127,"汤面",2,"早餐","2015-03-10"
"118",128,"炸酱面",2,"午餐","2015-03-09"
"119",129,"黄焖鸡面",2,"午餐","2015-02-06"
"120",130,"馄饨",2,"早餐","2015-02-06"
"121",131,"肉松面包",2,"早餐","2015-02-05"
"122",132,"清汤牛肉面",2,"午餐","2015-02-04"
"123",133,"馄饨",2,"早餐","2015-02-04"
"124",134,"叉烧肉炒饭",2,"午餐","2015-02-03"
"125",135,"馄饨",2,"早餐","2015-02-03"
"126",136,"大米(小)",2,"午餐","2015-01-30"
"127",137,"西葫芦炒鸡蛋(套)",2,"午餐","2015-01-30"
"128",138,"红烧土豆片(套)",2,"午餐","2015-01-30"
"129",139,"牛肉炒米",2,"午餐","2015-01-29"
"130",140,"培根面包",2,"早餐","2015-01-28"
"131",141,"馄饨",2,"早餐","2015-01-27"
"132",142,"夹土豆丝饼",2,"午餐","2015-01-26"
"133",143,"砂锅炖菜（套）",2,"午餐","2015-01-22"
"134",144,"丸子汤",2,"早餐","2015-01-22"
"135",145,"丸子汤",2,"早餐","2015-01-21"
"136",146,"牛肉火锅面",2,"晚餐","2015-01-20"
"137",147,"砂锅炖菜（套）",2,"午餐","2015-01-20"
"138",148,"大米(小)",2,"午餐","2015-01-19"
"139",149,"辣子鸡块(套)",2,"午餐","2015-01-19"
"140",150,"红烧土豆片(套)",2,"午餐","2015-01-19"
"141",151,"豆沙包",2,"早餐","2015-01-19"
"142",152,"拌汤",2,"早餐","2015-01-19"
"143",153,"馄饨",2,"早餐","2015-01-19"
"144",154,"学生奶",2,"午餐","2015-01-17"
"145",155,"砂锅焖面",2,"午餐","2015-01-17"
"146",156,"肉串",2,"午餐","2015-01-16"
"147",157,"砂锅炖菜（套）",2,"午餐","2015-01-16"
"148",158,"叉烧肉炒饭",2,"午餐","2015-01-15"
"149",159,"黑米粥",2,"晚餐","2015-01-14"
"150",160,"干锅土豆片(套)",2,"午餐","2015-01-14"
"151",161,"腐竹烧肉(套)",2,"午餐","2015-01-14"
"152",162,"大米(小)",2,"午餐","2015-01-14"
"153",163,"馄饨",2,"早餐","2015-01-14"
"154",164,"砂锅炖菜（套）",2,"午餐","2015-01-13"
"155",165,"皮蛋瘦肉粥",2,"晚餐","2015-01-12"
"156",166,"肉酱面",2,"午餐","2015-01-12"
"157",167,"黄焖鸡面",2,"午餐","2015-01-09"
"158",168,"馄饨",2,"早餐","2015-01-08"
"159",169,"绿茶蛋糕",2,"早餐","2015-01-07"
"160",170,"莫斯利安",2,"午餐","2015-01-06"
