"","X","Dine","Share","Type","Date"
"1",11,"",1,"",NA
"2",12,"菜品名称",4,"就餐类型",NA
"3",13,"大肉串",2,"晚餐","2015-01-29"
"4",14,"西红柿鸡蛋面",2,"晚餐","2015-01-29"
"5",15,"绿豆小米粥",2,"晚餐","2015-01-28"
"6",16,"茄子饼",2,"晚餐","2015-01-26"
"7",17,"葡萄干蛋糕",2,"晚餐","2015-01-19"
"8",18,"汉堡",2,"晚餐","2015-01-16"
"9",19,"绿茶蛋糕",2,"晚餐","2014-12-25"
"10",20,"南瓜小米粥",2,"晚餐","2014-12-24"
"11",21,"夹鸡蛋饼",2,"晚餐","2014-12-24"
"12",22,"绿豆小米粥",2,"晚餐","2014-12-22"
"13",23,"夹鸡蛋饼",2,"晚餐","2014-12-22"
"14",24,"叉烧肉炒饭",2,"晚餐","2014-12-19"
"15",25,"三鲜米线",2,"晚餐","2014-12-18"
"16",26,"热饮",2,"晚餐","2014-12-17"
"17",27,"黄焖鸡面",2,"晚餐","2014-12-16"
"18",28,"夹土豆条肉丝饼",2,"晚餐","2014-12-15"
"19",29,"大肉串",2,"晚餐","2014-12-09"
"20",30,"黑米粥",2,"晚餐","2014-12-09"
"21",31,"皮蛋瘦肉粥",2,"晚餐","2014-11-28"
"22",32,"夹鸡蛋饼",2,"晚餐","2014-11-28"
"23",33,"鸡蛋灌饼",2,"晚餐","2014-11-14"
"24",34,"红烧土豆鸡块面",2,"晚餐","2014-11-13"
"25",35,"夹火腿饼",2,"晚餐","2014-11-11"
"26",36,"南瓜小米粥",2,"晚餐","2014-11-11"
"27",37,"南瓜小米粥",2,"晚餐","2014-11-10"
"28",38,"夹火腿饼",2,"晚餐","2014-11-10"
"29",39,"黑米粥",2,"晚餐","2014-11-06"
"30",40,"夹火腿饼",2,"晚餐","2014-11-06"
"31",41,"炸薯条",2,"晚餐","2014-11-04"
"32",42,"炸大串",2,"晚餐","2014-11-03"
"33",43,"南瓜小米粥",2,"晚餐","2014-10-28"
"34",44,"夹火腿饼",2,"晚餐","2014-10-28"
"35",45,"毛血旺面",2,"午餐","2014-10-24"
"36",46,"烩菜面",2,"晚餐","2014-10-23"
"37",47,"南瓜小米粥",2,"晚餐","2014-10-16"
"38",48,"夹火腿饼",2,"晚餐","2014-10-16"
"39",49,"红烧土豆鸡块面",2,"午餐","2014-10-15"
"40",50,"花干(串)",2,"午餐","2014-10-15"
"41",51,"南瓜小米粥",2,"晚餐","2014-10-14"
"42",52,"夹火腿饼",2,"晚餐","2014-10-14"
"43",53,"南瓜小米粥",2,"晚餐","2014-10-13"
"44",54,"茄子饼",2,"晚餐","2014-10-13"
"45",55,"南瓜小米粥",2,"晚餐","2014-10-09"
"46",56,"茄子饼",2,"晚餐","2014-10-09"
"47",57,"优酸乳(袋)",2,"晚餐","2014-10-08"
"48",58,"毛血旺面",2,"午餐","2014-09-30"
"49",59,"卤鸡蛋",3,"午餐","2014-09-30"
"50",60,"炸大串",2,"晚餐","2014-09-29"
"51",61,"炸大串",2,"晚餐","2014-09-29"
"52",62,"南瓜小米粥",2,"晚餐","2014-09-29"
"53",63,"刷酱饼",2,"晚餐","2014-09-29"
"54",64,"加一元",2,"晚餐","2014-09-28"
"55",65,"西红柿鸡蛋面",2,"晚餐","2014-09-28"
"56",66,"加一元",2,"晚餐","2014-09-28"
"57",67,"黑米粥",2,"晚餐","2014-09-25"
"58",68,"夹火腿饼",2,"晚餐","2014-09-25"
"59",69,"热饮",2,"午餐","2014-09-24"
"60",70,"毛血旺面",2,"午餐","2014-09-24"
"61",71,"牛肉松蛋糕",2,"晚餐","2014-09-22"
"62",72,"皮蛋瘦肉粥",2,"晚餐","2014-09-19"
"63",73,"黑米粥",2,"晚餐","2014-09-19"
"64",74,"茄子饼",2,"晚餐","2014-09-19"
"65",75,"炸酱面",2,"晚餐","2014-09-18"
"66",76,"炸大串",2,"晚餐","2014-09-17"
"67",77,"汉堡",2,"晚餐","2014-09-17"
"68",78,"火锅粉",2,"晚餐","2014-09-16"
"69",79,"香菇鸡块面",2,"午餐","2014-09-16"
"70",80,"夹火腿饼",2,"晚餐","2014-09-15"
"71",81,"南瓜小米粥",2,"晚餐","2014-09-15"
"72",82,"香菇鸡块面",2,"午餐","2014-09-15"
"73",83,"卤鸡蛋",2,"午餐","2014-09-11"
"74",84,"雪菜肉丝面",2,"午餐","2014-09-11"
"75",85,"优酸乳(袋)",2,"晚餐","2014-09-10"
"76",86,"火锅粉",2,"晚餐","2014-09-10"
"77",87,"南瓜小米粥",2,"午餐","2014-09-10"
"78",88,"腐竹烧肉(套)",2,"午餐","2014-09-10"
"79",89,"大米",2,"午餐","2014-09-10"
"80",90,"南瓜小米粥",2,"晚餐","2014-09-09"
"81",91,"夹里脊饼",2,"晚餐","2014-09-09"
"82",92,"南瓜小米粥",2,"晚餐","2014-09-05"
"83",93,"皮蛋瘦肉粥",2,"晚餐","2014-09-05"
"84",94,"茄子饼",2,"晚餐","2014-09-05"
"85",95,"南瓜小米粥",2,"晚餐","2014-09-04"
"86",96,"南瓜小米粥",2,"晚餐","2014-09-04"
"87",97,"茄子饼",2,"晚餐","2014-09-04"
"88",98,"炸大串",2,"晚餐","2014-09-03"
"89",99,"加一元",2,"晚餐","2014-09-02"
"90",100,"汉堡",2,"晚餐","2014-09-02"
