"","X","Dine","Share","Type","Date"
"1",11,"",1,"",NA
"2",12,"菜品名称",4,"就餐类型",NA
"3",13,"鱼香肉丝(套)",2,"午餐","2015-06-03"
"4",14,"糖醋里脊(套)",2,"午餐","2015-06-03"
"5",15,"大米",2,"午餐","2015-06-03"
"6",16,"红烧土豆片(套)",2,"午餐","2015-06-01"
"7",17,"大米",3,"午餐","2015-06-01"
"8",18,"辣子鸡块(套)",2,"午餐","2015-06-01"
"9",19,"炸酱面",2,"午餐","2015-05-29"
"10",20,"过油肉(套)",2,"午餐","2015-05-28"
"11",21,"香菇油菜(套)",2,"午餐","2015-05-28"
"12",22,"红烧土豆鸡块面",2,"午餐","2015-05-26"
"13",23,"大米(小)",2,"晚餐","2015-05-25"
"14",24,"黑椒猪排饭",2,"晚餐","2015-05-25"
"15",25,"大米(小)",2,"晚餐","2015-05-25"
"16",26,"西红柿炒鸡蛋(套)",2,"午餐","2015-05-25"
"17",27,"炸薯条",2,"午餐","2015-05-18"
"18",28,"红烧土豆鸡块面",2,"午餐","2015-05-18"
"19",29,"土豆条炒虾(套)",2,"午餐","2015-05-15"
"20",30,"大米",2,"午餐","2015-05-15"
"21",31,"大烩菜(套)",2,"午餐","2015-05-15"
"22",32,"炸薯条",2,"晚餐","2015-05-14"
"23",33,"肉酱面",2,"晚餐","2015-05-14"
"24",34,"炸酱面",2,"晚餐","2015-05-14"
"25",35,"西芹香干(套)",2,"午餐","2015-05-14"
"26",36,"土豆鸡块(套)",2,"午餐","2015-05-14"
"27",37,"过油肉(套)",2,"午餐","2015-05-12"
"28",38,"香菇油菜(套)",2,"午餐","2015-05-12"
"29",39,"红烧鲶鱼(套)",2,"午餐","2015-05-11"
"30",40,"西葫芦炒鸡蛋(套)",2,"午餐","2015-05-11"
"31",41,"大米",2,"午餐","2015-05-11"
"32",42,"大米(小)",2,"晚餐","2015-05-08"
"33",43,"葱爆肉(套)",2,"晚餐","2015-05-08"
"34",44,"大米",2,"晚餐","2015-05-08"
"35",45,"过油肉(套)",2,"晚餐","2015-05-05"
"36",46,"大米",2,"晚餐","2015-05-05"
"37",47,"麻辣豆腐(套)",2,"晚餐","2015-05-05"
"38",48,"【牛肉板面】",2,"午餐","2015-05-05"
"39",49,"红烧土豆鸡块面",2,"午餐","2015-04-29"
"40",50,"炸酱面",2,"晚餐","2015-04-28"
"41",51,"土豆丝(套)",2,"午餐","2015-04-28"
"42",52,"土豆丝(套)",2,"午餐","2015-04-28"
"43",53,"土豆鸡块(套)",2,"午餐","2015-04-28"
"44",54,"麻辣豆腐(套)",2,"午餐","2015-04-27"
"45",55,"辣子鸡块(套)",2,"午餐","2015-04-27"
"46",56,"大米",2,"午餐","2015-04-27"
"47",57,"辣子鸡块(套)",2,"午餐","2015-04-24"
"48",58,"大米",2,"午餐","2015-04-24"
"49",59,"干炸蘑菇(套)",2,"午餐","2015-04-24"
"50",60,"炸酱面",2,"晚餐","2015-04-23"
"51",61,"辣子鸡块(套)",2,"午餐","2015-04-23"
"52",62,"大米",2,"午餐","2015-04-23"
"53",63,"粉丝菠菜（套）",2,"午餐","2015-04-22"
"54",64,"辣子鸡块(套)",2,"午餐","2015-04-22"
"55",65,"大米",2,"午餐","2015-04-22"
"56",66,"【牛肉板面】",2,"午餐","2015-04-21"
"57",67,"【牛肉板面】",2,"午餐","2015-04-15"
"58",68,"炸酱面",2,"晚餐","2015-04-14"
"59",69,"炸酱面",2,"晚餐","2015-04-09"
"60",70,"红烧土豆鸡块面",2,"午餐","2015-04-03"
"61",71,"干炸蘑菇(套)",2,"午餐","2015-04-02"
"62",72,"香菇油菜(套)",2,"午餐","2015-04-02"
"63",73,"大米",2,"午餐","2015-04-02"
"64",74,"牛肉火锅面",2,"晚餐","2015-04-01"
"65",75,"西芹香干(套)",2,"午餐","2015-03-31"
"66",76,"土豆鸡块(套)",2,"午餐","2015-03-31"
"67",77,"大米",2,"午餐","2015-03-31"
"68",78,"大米",2,"午餐","2015-03-30"
"69",79,"粉丝菠菜（套）",2,"午餐","2015-03-30"
"70",80,"辣子鸡块(套)",2,"午餐","2015-03-30"
"71",81,"炸酱面",2,"午餐","2015-03-27"
"72",82,"炸薯条",2,"午餐","2015-03-27"
"73",83,"红烧牛肉面",2,"午餐","2015-03-19"
"74",84,"西芹香干(套)",2,"午餐","2015-03-17"
"75",85,"土豆鸡块(套)",2,"午餐","2015-03-17"
"76",86,"大米",2,"午餐","2015-03-17"
"77",87,"红烧土豆鸡块面",2,"午餐","2015-03-10"
"78",88,"红烧土豆鸡块面",2,"午餐","2015-02-06"
"79",89,"炸酱面",2,"晚餐","2015-02-05"
"80",90,"红烧牛肉面",2,"午餐","2015-01-29"
"81",91,"炸酱面",2,"午餐","2015-01-28"
"82",92,"炸酱面",2,"晚餐","2015-01-26"
"83",93,"大米(小)",2,"午餐","2015-01-26"
"84",94,"糖醋里脊(套)",2,"午餐","2015-01-26"
"85",95,"大米",3,"午餐","2015-01-26"
"86",96,"红烧土豆鸡块面",2,"午餐","2015-01-21"
"87",97,"红烧土豆鸡块面",2,"午餐","2015-01-15"
"88",98,"炸酱面",2,"晚餐","2015-01-13"
"89",99,"大米",2,"午餐","2015-01-06"
"90",100,"西芹香干(套)",2,"午餐","2015-01-06"
"91",101,"辣子鸡块(套)",2,"午餐","2015-01-06"
"92",102,"红烧土豆鸡块面",2,"午餐","2015-01-05"
"93",103,"炸薯条",2,"午餐","2015-01-05"
"94",104,"炸酱面",2,"晚餐","2014-12-30"
"95",105,"炸薯条",2,"晚餐","2014-12-30"
"96",106,"叉烧肉炒饭",2,"午餐","2014-12-30"
"97",107,"炸酱面",2,"午餐","2014-12-26"
"98",108,"西芹香干(套)",2,"午餐","2014-12-23"
"99",109,"辣子鸡块(套)",2,"午餐","2014-12-23"
"100",110,"大米",2,"午餐","2014-12-23"
"101",111,"黑米粥",2,"晚餐","2014-12-19"
"102",112,"炸酱面",2,"晚餐","2014-12-18"
"103",113,"炸酱面",2,"晚餐","2014-12-15"
"104",114,"炸薯条",2,"晚餐","2014-12-15"
"105",115,"砂锅炖菜（套）",2,"午餐","2014-12-15"
"106",116,"炸酱面",2,"午餐","2014-12-11"
"107",117,"红烧牛肉面",2,"午餐","2014-12-05"
"108",118,"炸薯条",2,"午餐","2014-12-05"
"109",119,"烤肠",2,"午餐","2014-12-02"
"110",120,"花干(串)",2,"午餐","2014-12-02"
"111",121,"炸酱面",2,"午餐","2014-12-02"
"112",122,"辣子鸡块(套)",2,"午餐","2014-12-01"
"113",123,"大烩菜(套)",2,"午餐","2014-12-01"
"114",124,"大米",2,"午餐","2014-12-01"
"115",125,"炸酱面",2,"午餐","2014-11-26"
"116",126,"花干(串)",2,"午餐","2014-11-24"
"117",127,"红烧土豆鸡块面",2,"午餐","2014-11-24"
"118",128,"莲菜炒肉(套)",2,"午餐","2014-11-21"
"119",129,"土豆鸡块(套)",2,"午餐","2014-11-21"
"120",130,"大米",2,"午餐","2014-11-21"
"121",131,"炸酱面",2,"午餐","2014-11-19"
"122",132,"红烧土豆鸡块面",2,"午餐","2014-11-17"
"123",133,"大米",2,"午餐","2014-11-14"
"124",134,"大烩菜(套)",2,"午餐","2014-11-14"
"125",135,"土豆鸡块(套)",2,"午餐","2014-11-14"
"126",136,"西芹香干(套)",2,"午餐","2014-11-13"
"127",137,"辣子鸡块(套)",2,"午餐","2014-11-13"
"128",138,"大米",2,"午餐","2014-11-13"
"129",139,"红烧土豆鸡块面",2,"午餐","2014-11-12"
"130",140,"干炸蘑菇(套)",2,"午餐","2014-11-11"
"131",141,"过油肉(套)",2,"午餐","2014-11-11"
"132",142,"大米",2,"午餐","2014-11-11"
"133",143,"炸酱面",2,"午餐","2014-11-10"
"134",144,"红烧土豆鸡块面",2,"午餐","2014-11-07"
"135",145,"花干(串)",2,"晚餐","2014-11-06"
"136",146,"炸酱面",2,"晚餐","2014-11-06"
"137",147,"花干(串)",2,"午餐","2014-11-06"
"138",148,"红烧土豆鸡块面",2,"午餐","2014-11-06"
"139",149,"肉串",2,"午餐","2014-11-05"
"140",150,"炸酱面",2,"午餐","2014-11-05"
"141",151,"莲菜炒肉(套)",2,"午餐","2014-11-04"
"142",152,"辣子鸡块(套)",2,"午餐","2014-11-04"
"143",153,"大米",2,"午餐","2014-11-04"
"144",154,"红烧牛肉面",2,"午餐","2014-11-03"
"145",155,"花干(串)",2,"午餐","2014-10-31"
"146",156,"炸酱面",2,"午餐","2014-10-31"
"147",157,"红烧牛肉面",2,"午餐","2014-10-30"
"148",158,"炸酱面",2,"晚餐","2014-10-28"
"149",159,"土豆牛肉（套）",2,"午餐","2014-10-28"
"150",160,"西芹香干(套)",2,"午餐","2014-10-28"
"151",161,"大米",2,"午餐","2014-10-28"
"152",162,"苜蓿肉(套)",2,"午餐","2014-10-27"
"153",163,"鱼香肉丝(套)",2,"午餐","2014-10-27"
"154",164,"大米",2,"午餐","2014-10-27"
"155",165,"干炸蘑菇(套)",2,"午餐","2014-10-23"
"156",166,"过油肉(套)",2,"午餐","2014-10-23"
"157",167,"大米",2,"午餐","2014-10-23"
"158",168,"红烧土豆鸡块面",2,"午餐","2014-10-22"
"159",169,"炸薯条",2,"午餐","2014-10-21"
