"","X","Dine","Share","Type","Date"
"1",11,"",1,"",NA
"2",12,"菜品名称",4,"就餐类型",NA
"3",13,"黑椒猪排饭",2,"晚餐","2015-08-14"
"4",14,"大米(小)",2,"晚餐","2015-08-14"
"5",15,"番茄牛肉饭",2,"午餐","2015-08-14"
"6",16,"咖喱鸡块饭",2,"午餐","2015-08-10"
"7",17,"咖喱鸡块饭",2,"午餐","2015-08-04"
"8",18,"黑椒猪排饭",2,"午餐","2015-06-28"
"9",19,"番茄牛肉饭",2,"午餐","2015-06-25"
"10",20,"太钢汽水",2,"午餐","2015-06-25"
"11",21,"黑椒猪排饭",2,"晚餐","2015-06-24"
"12",22,"大米(小)",2,"晚餐","2015-06-24"
"13",23,"鸡肉火腿肠",2,"午餐","2015-06-24"
"14",24,"鸡蛋灌饼",2,"午餐","2015-06-24"
"15",25,"叉烧肉炒米",2,"晚餐","2015-06-19"
"16",26,"太钢汽水",2,"午餐","2015-06-19"
"17",27,"番茄牛肉饭",2,"午餐","2015-06-19"
"18",28,"大米(小)",2,"午餐","2015-06-19"
"19",29,"番茄牛肉饭",2,"午餐","2015-06-17"
"20",30,"大米(小)",2,"午餐","2015-06-17"
"21",31,"太钢汽水",2,"午餐","2015-06-15"
"22",32,"番茄牛肉饭",2,"午餐","2015-06-15"
"23",33,"大米(小)",2,"午餐","2015-06-15"
"24",34,"叉烧肉炒米",2,"晚餐","2015-06-11"
"25",35,"茴子白炒粉条(套)",2,"晚餐","2015-06-10"
"26",36,"豆花肉片(套)",2,"晚餐","2015-06-10"
"27",37,"苜蓿肉(套)",2,"晚餐","2015-06-10"
"28",38,"大米",2,"晚餐","2015-06-10"
"29",39,"番茄牛肉饭",2,"午餐","2015-06-10"
"30",40,"黑椒猪排饭",2,"晚餐","2015-06-09"
"31",41,"大米(小)",2,"晚餐","2015-06-09"
"32",42,"叉烧肉炒饭",2,"晚餐","2015-06-08"
"33",43,"红烧黄花鱼",2,"午餐","2015-06-08"
"34",44,"大米",2,"午餐","2015-06-08"
"35",45,"京酱肉丝米饭",2,"午餐","2015-06-05"
"36",46,"红烧肉(套)",2,"午餐","2015-06-04"
"37",47,"玉米粒(套)",2,"午餐","2015-06-04"
"38",48,"大米",2,"午餐","2015-06-04"
"39",49,"担担面",2,"午餐","2015-06-03"
"40",50,"黑椒猪排饭",2,"晚餐","2015-06-02"
"41",51,"大米(小)",2,"晚餐","2015-06-02"
"42",52,"太钢汽水",2,"晚餐","2015-06-02"
"43",53,"太钢汽水",2,"晚餐","2015-06-01"
"44",54,"黑椒猪排饭",2,"午餐","2015-05-29"
"45",55,"大米(小)",2,"午餐","2015-05-29"
"46",56,"大米(小)",2,"晚餐","2015-05-28"
"47",57,"黑椒猪排饭",2,"晚餐","2015-05-28"
"48",58,"黑椒猪排饭",2,"午餐","2015-05-28"
"49",59,"大米(小)",2,"午餐","2015-05-28"
"50",60,"果汁",2,"晚餐","2015-05-27"
"51",61,"京酱肉丝米饭",2,"晚餐","2015-05-27"
"52",62,"鸡蛋灌饼",2,"晚餐","2015-05-26"
"53",63,"皮蛋瘦肉粥",2,"晚餐","2015-05-26"
"54",64,"果汁",2,"午餐","2015-05-26"
"55",65,"鸡蛋灌饼",2,"午餐","2015-05-26"
"56",66,"果汁",2,"晚餐","2015-05-25"
"57",67,"京酱肉丝米饭",2,"午餐","2015-05-25"
"58",68,"京酱肉丝米饭",2,"午餐","2015-05-22"
"59",69,"京酱肉丝米饭",2,"晚餐","2015-05-21"
"60",70,"京酱肉丝米饭",2,"午餐","2015-05-15"
"61",71,"冷饮",2,"晚餐","2015-05-14"
"62",72,"京酱肉丝米饭",2,"晚餐","2015-05-14"
"63",73,"京酱肉丝米饭",2,"午餐","2015-05-14"
"64",74,"京酱肉丝米饭",2,"晚餐","2015-05-13"
"65",75,"香菇肉片(套)",2,"午餐","2015-05-13"
"66",76,"尖椒肉丝(套)",2,"午餐","2015-05-13"
"67",77,"大米",2,"午餐","2015-05-13"
"68",78,"京酱肉丝米饭",2,"晚餐","2015-05-12"
"69",79,"京酱肉丝米饭",2,"午餐","2015-05-12"
"70",80,"黑椒猪排饭",2,"晚餐","2015-05-11"
"71",81,"鸡丁炒米",2,"午餐","2015-05-11"
"72",82,"大果粒",2,"晚餐","2015-05-08"
"73",83,"香辣排骨饭",2,"午餐","2015-05-08"
"74",84,"咖喱牛肉饭",2,"晚餐","2015-05-07"
"75",85,"叉烧肉炒饭",2,"午餐","2015-05-07"
"76",86,"叉烧肉炒饭",2,"晚餐","2015-05-06"
"77",87,"大果粒",2,"午餐","2015-05-06"
"78",88,"黑椒猪排饭",2,"晚餐","2015-05-05"
"79",89,"鸡蛋灌饼",2,"午餐","2015-05-05"
"80",90,"大果粒",2,"晚餐","2015-05-04"
"81",91,"黑椒猪排饭",2,"晚餐","2015-05-04"
"82",92,"大米(小)",2,"晚餐","2015-05-04"
"83",93,"咖喱牛肉饭",2,"午餐","2015-05-04"
"84",94,"皮蛋瘦肉粥",2,"晚餐","2015-04-29"
"85",95,"夹土豆条肉丝饼",2,"晚餐","2015-04-29"
"86",96,"皮蛋瘦肉粥",2,"晚餐","2015-04-29"
"87",97,"叉烧肉炒饭",2,"午餐","2015-04-28"
"88",98,"黑椒猪排饭",2,"晚餐","2015-04-27"
"89",99,"叉烧肉炒饭",2,"晚餐","2015-04-24"
"90",100,"叉烧肉炒饭",2,"午餐","2015-04-24"
"91",101,"叉烧肉炒饭",2,"晚餐","2015-04-23"
"92",102,"《砂锅焖面》",2,"午餐","2015-04-22"
"93",103,"皮蛋瘦肉粥",2,"晚餐","2015-04-17"
"94",104,"鸡蛋灌饼",2,"晚餐","2015-04-17"
"95",105,"黑椒猪排饭",2,"午餐","2015-04-17"
"96",106,"黄焖鸡米饭",2,"晚餐","2015-04-15"
"97",107,"大果粒",2,"晚餐","2015-04-13"
"98",108,"黑椒猪排饭",2,"午餐","2015-04-13"
"99",109,"黑椒猪排饭",2,"晚餐","2015-04-10"
"100",110,"鸡蛋灌饼",2,"晚餐","2015-04-09"
"101",111,"皮蛋瘦肉粥",2,"晚餐","2015-04-09"
"102",112,"鸡蛋灌饼",2,"午餐","2015-04-09"
"103",113,"鸡蛋灌饼",2,"午餐","2015-04-09"
"104",114,"黑椒猪排饭",2,"午餐","2015-04-08"
"105",115,"黑椒猪排饭",2,"午餐","2015-04-07"
"106",116,"汉堡",2,"晚餐","2015-04-03"
"107",117,"手抓饼",2,"晚餐","2015-04-03"
"108",118,"黑椒猪排饭",2,"晚餐","2015-04-02"
"109",119,"热狗面包",2,"晚餐","2015-04-01"
"110",120,"黑椒猪排饭",2,"晚餐","2015-04-01"
"111",121,"热饮",2,"午餐","2015-04-01"
"112",122,"黑椒猪排饭",2,"午餐","2015-04-01"
"113",123,"优酸乳(盒)",2,"晚餐","2015-03-31"
"114",124,"黑椒猪排饭",2,"晚餐","2015-03-31"
"115",125,"热饮",2,"午餐","2015-03-31"
"116",126,"黑椒猪排饭",2,"午餐","2015-03-31"
"117",127,"热饮",2,"午餐","2015-03-30"
"118",128,"手撕包菜(套)",2,"午餐","2015-03-30"
"119",129,"大米(小)",2,"午餐","2015-03-30"
"120",130,"玉米粒(套)",2,"午餐","2015-03-30"
"121",131,"酸辣鸭血(套)",2,"午餐","2015-03-30"
"122",132,"大果粒",2,"晚餐","2015-03-26"
"123",133,"菠萝鸡丁",2,"午餐","2015-03-24"
"124",134,"香菇肉片(套)",2,"午餐","2015-03-24"
"125",135,"250冠益乳",2,"晚餐","2015-03-23"
"126",136,"叉烧肉炒饭",2,"晚餐","2015-03-19"
"127",137,"叉烧肉炒饭",2,"晚餐","2015-03-18"
"128",138,"叉烧肉炒饭",2,"午餐","2015-03-16"
"129",139,"大果粒",2,"午餐","2015-03-11"
"130",140,"汉堡",2,"午餐","2015-02-06"
"131",141,"汉堡",2,"午餐","2015-02-05"
"132",142,"优酸乳(袋)",2,"午餐","2015-02-02"
"133",143,"250冠益乳",2,"晚餐","2015-01-29"
"134",144,"干炸蘑菇(套)",2,"午餐","2015-01-29"
"135",145,"香菇肉片(套)",2,"午餐","2015-01-29"
"136",146,"大米",2,"午餐","2015-01-29"
"137",147,"干炸蘑菇(套)",2,"午餐","2015-01-28"
"138",148,"糖醋里脊(套)",2,"午餐","2015-01-28"
"139",149,"大米",2,"午餐","2015-01-28"
"140",150,"干炸蘑菇(套)",2,"午餐","2015-01-26"
"141",151,"豆角土豆条(套)",2,"午餐","2015-01-26"
"142",152,"大米",2,"午餐","2015-01-26"
"143",153,"叉烧肉炒饭",2,"午餐","2015-01-23"
"144",154,"叉烧肉炒饭",2,"午餐","2015-01-21"
"145",155,"叉烧肉炒饭",2,"午餐","2015-01-20"
"146",156,"叉烧肉炒饭",2,"晚餐","2015-01-19"
"147",157,"叉烧肉炒饭",2,"午餐","2015-01-16"
"148",158,"叉烧肉炒饭",2,"午餐","2015-01-15"
"149",159,"叉烧肉炒饭",2,"晚餐","2015-01-14"
"150",160,"叉烧肉炒饭",2,"晚餐","2015-01-14"
"151",161,"优酸乳(盒)",2,"午餐","2015-01-14"
"152",162,"叉烧肉炒饭",2,"午餐","2015-01-14"
